arm,candidate_index,candidate_id,state_sha256,phase,root_cell,root_x_m,root_y_m,root_z_m,root_vx_mps,root_vy_mps,root_vz_mps,roll_deg,pitch_deg,yaw_deg,root_wx_degps,root_wy_degps,root_wz_degps,steering_deg,hip_deg,knee_deg,steering_rate_degps,hip_rate_degps,knee_rate_degps,rearwheel_tangent_mps,frontwheel_tangent_mps,label,novel_positive
late_checkpoint_128000,74,pi7_causal_downstream_000074,aceefd28e315c9ba9bd36262356b1c144c0392be1e8d80cae6223c8cce3f1ebe,downstream,205767c6e528eaef781a6f4344d5ae75b4f4dabd4e4c6547afaac2f97f7c84b4,3.8321609497070312,0.06027315929532051,0.6063111424446106,1.924933910369873,0.03916441276669502,-2.1195616722106934,-6.736816910576403,-15.385277174309662,-4.40082341570823,-15.961865222374659,38.94283581701545,-7.328750290741369,22.630810701556335,-70.42099204106981,136.42140368903733,24.27877142374033,-58.46520352163689,-241.25121537228475,-0.8774336338043214,-0.28550032615661625,1,True
late_checkpoint_128000,75,pi7_causal_downstream_000075,a6cf115743d218405642bab33f818622ae774833dff92d3391abb4581062c685,downstream,442c772e6d143df46ef172d1c56ec29cec2af6d1ee74abd0cca4169504e06c98,3.9100658893585205,0.06201987713575363,0.5155430436134338,1.9007939100265503,0.08313848823308945,-2.1768276691436768,-7.18495212489268,-14.83134434797358,-4.818343008095404,-12.700238157829299,-12.684089029310451,-9.940319223672642,19.468906106440453,-71.26496436586244,127.56704697735628,17.947595874488712,-39.968217966163614,-94.62847336534814,-0.8143431377410889,-0.2187973976135254,1,True
late_checkpoint_128000,76,pi7_causal_downstream_000076,a6f5a0f12bf0cadfc040fa1a53897867b2b274c841c976c1900cc86dacfb13ff,downstream,4ea05865a414140cb0f64c183e70b6ff669356d4143fad6b58da0a5ae16611b0,3.948866128921509,0.06334661692380905,0.46792665123939514,1.9233152866363525,0.06755416840314865,-2.4921717643737793,-7.385314440423046,-15.25470066221252,-4.972362775895601,-11.332030031217977,8.682305100262075,-10.114033986154515,18.64674940585685,-71.30884833127978,124.75365107709301,12.930595679098088,-29.18865632369858,-158.48322889688035,-0.8404381275177003,-0.2413144683837891,1,True
late_checkpoint_128000,77,pi7_causal_downstream_000077,27e0070009b93d09f15751bbfedb25755e645e8efa528b758fd5beba71f80223,downstream,0684ef2ea48e538b86d9db2228f931015e2ce79cda3debb601c3c17331b913c4,3.9874634742736816,0.06486780196428299,0.4176309108734131,1.8974272012710571,0.09093817323446274,-2.526654005050659,-7.566360105804502,-15.804393831145129,-5.11459523739129,-10.5648051270342,-20.401354994194133,-11.146543437701588,15.796530248230745,-71.34819705108822,122.44185060909714,44.64658677401511,-26.54231831279736,-80.92768079600367,-0.8049206256866456,-0.2023982405662537,1,True
late_checkpoint_128000,78,pi7_causal_downstream_000078,59e0c0c4ac786b363374063243f2877105c9767d5b9ed2054e2dd9c76e14d49c,downstream,8beb4fc269896b7433ed2834b5be7ac585aa89c15a244a3f6ad3b03a39f16662,4.025684833526611,0.06671788543462753,0.36565348505973816,1.883331537246704,0.10242640227079391,-2.648008346557617,-7.74485209855519,-16.7682955750247,-5.212959503263526,-10.000196077031559,-34.129949848555135,-11.740996145508953,12.903544714890252,-71.33321161604921,121.19792289707608,51.97240179096067,-24.34270711701353,-46.10357199191097,-0.7881526184082032,-0.18117789506912232,1,True
late_checkpoint_128000,79,pi7_causal_upstream_000079,9d0f43b8bb375f1249e50d49b72430a88095fc63bae1ca497e9a3570c7a641a6,upstream,c06dde44c2e0ed713a0b07c13626acfc252a010dbaf2e2b8f9f67f1860fe49c5,2.8068506717681885,-0.005769296549260616,0.11808449029922485,1.4747779369354248,0.1039673388004303,0.06276348978281021,-1.5927585087961407,-0.08955044770152876,-1.8460729884783198,12.499460478308544,19.861298766710394,83.09614974426682,16.064381239174672,-65.84977865601206,132.66531873990724,53.598246360612166,238.44316067995243,-403.1597294964131,0.41014460086822513,1.5332113265991212,1,True
late_checkpoint_128000,80,pi7_causal_upstream_000080,b45d366e6aac1625a0df2519913f2dce3b2a8da8ba8a65d2d7a9cab39ab87ed4,upstream,20f1509459fac803ecea2b6a107d051cac14bd432767662f43a6fa5fc7792d6d,2.8262081146240234,-0.004755293484777212,0.1185765340924263,0.6289052367210388,0.004831882193684578,-0.06094205006957054,-1.5961742549744582,-0.07537983396301622,-1.1415692272183255,-9.167525153994365,7.869860928678228,4.777511564975173,-6.125259433040898,-56.660346524028526,122.11550417055393,-138.691253135151,575.4457325171354,-674.6335210780071,-0.3593540859222412,0.7442195701599121,1,True
late_checkpoint_128000,81,pi7_causal_upstream_000081,657d357a3df5449f23214f71fa5079e3c7bf5d677d79c9ade1eb900cb85e1e9b,upstream,72df0184825a3b7738454e693ee1e425e0b3f29572e2810dbfea637667fae6a7,2.8977034091949463,-0.0022783102467656136,0.19992958009243011,1.453857183456421,0.1042337715625763,2.6356759071350098,-2.4681213140616856,25.491861646202,-2.09905008490962,-7.618644863457867,481.4775745199874,9.091735667416613,-2.5833273813737394,-47.65660674501013,47.546186491793115,-43.40463640175877,-340.2109848979048,-561.5176654031587,-0.9913004589080812,-0.4193402719497681,1,True
late_checkpoint_128000,82,pi7_causal_upstream_000082,002f0ad28fa23a7ac84fda8efc28715c8139a9a25c2ceff41a188581b01fcfec,upstream,65aa5d3364bb707f863c8dcd150c180075be6d57ad2c754ee23338e5b4f577e9,2.932631254196167,2.1123080387042137e-06,0.2578974962234497,1.9516222476959229,0.11649440973997116,2.9643330574035645,-2.707804106756055,30.81185805279015,-2.3919870001575947,-4.244524583282398,34.428722813419,-3.979605024152875,10.074657091815745,-55.20684811770396,48.052638188560394,35.0646339157147,-324.2435599015457,470.0751474365414,-0.4451460695266724,0.11744899153709412,1,True
late_checkpoint_128000,83,pi7_causal_upstream_000083,fdbe96641eed41db0de5e526c1efa370850ce3d4d2f9fa4c4ad4e22d571f18d9,upstream,14fd29240789ef1a6b9032b1ded90384da2679d19d44891b366e1c6ff490345c,2.975921154022217,0.0024086665362119675,0.319236695766449,2.2961394786834717,0.1235126182436943,3.1981542110443115,-2.7475142842597933,25.38356016635248,-2.420783322546618,-2.4149753846073843,-457.5544544614242,-14.995651294459023,25.555900685316825,-58.76605286400844,66.0841907483269,140.75744000059322,-59.56287639296046,1114.0309558197064,0.7930230236053467,0.6667459678649903,1,True
late_checkpoint_128000,84,pi7_causal_upstream_000084,1c18e4ac740cf2cf6e0822e986b032d89a983c3b81804c996377ba73d0d4e819,upstream,6691defeef053d85fcd4a50727abf82be0f85ea2d91044a8bcf5445a7acad654,3.0528337955474854,0.006531817838549614,0.4127715229988098,1.697534441947937,0.08254986256361008,1.5386983156204224,-2.9645042831677486,20.311938631363585,-2.493780573877524,-5.8400704337757166,27.34010148332777,-2.3116753901567,39.03779252195155,-60.74650719498865,78.43101442793223,-55.790313612457716,21.794122773513525,-193.8868860822378,0.2006241846084595,0.16109337329864504,1,True
late_checkpoint_128000,85,pi7_causal_upstream_000085,34b8196f1c7624098d18c0e273d058cb96e4514c0c75555df0125cab086de715,upstream,2aa6a9d639ac6ec9e52232557610d0cfd30fce7d944b5df649ba4b5e5c790c99,3.085745334625244,0.007686496712267399,0.4306108355522156,1.6426383256912231,0.055659666657447815,0.7474614977836609,-3.0478211431865723,17.732571138627062,-2.4431625156970704,-4.663617733678387,-151.16009131408944,-4.6271176296406615,38.96979798876408,-53.94067106446158,70.13332496379638,-9.01521449682402,386.38992119711764,-451.27114487787605,0.41871372222900394,0.33212605953216556,1,True
late_checkpoint_128000,86,pi7_causal_upstream_000086,d78dcb75f411cf7e4dfb303a307cabf1a26a5aa75ae9d558d5d2b21a3d61ffa2,upstream,bc344984a880cd3e4e88b4cf905864a0cbd3c802d5e1f763a2c787e7f58060e4,3.1487436294555664,0.009646900929510593,0.4455586373806,1.5416014194488525,0.061538051813840866,0.39374637603759766,-3.1597055257101125,10.17154900879492,-2.2123326615651386,-4.014856484232957,-123.91659773392962,-3.7183387624556627,36.79749047418737,-32.18772408635948,43.44956197102453,20.81296780678849,489.0458612524684,-727.8822769040735,0.3853861236572266,0.30682481288909913,1,True
late_checkpoint_128000,87,pi7_causal_upstream_000087,e40aa059fa21753aac44c50361710e8104e031b09b702a082a61eac8acff7979,upstream,de078c232e5d5ace87b23e7992f83486de9f11d5d4fb4e0ad74251a40fac582b,3.1792972087860107,0.010997707024216652,0.4535427391529083,1.5569779872894287,0.07477738708257675,0.4460230767726898,-3.2282026199386817,7.763993242585994,-2.1429130942277306,-3.8568545719366982,-141.1259287063154,-4.68137067599172,36.01437513489956,-22.162372422614762,28.211283574226435,23.441239967335026,504.97522843477213,-722.135082528858,0.40635849952697756,0.32334341526031496,1,True
late_checkpoint_128000,88,pi7_causal_upstream_000088,e83eb0987a1e4aab778d23b3c6cb1e45c277061d477ecd2aaf364ec37e5317ba,upstream,6454b0d7c1c46f832d687b6f0b914ba1ef9bce18585265fbef77418057fd4fe4,3.246742010116577,0.014716444537043571,0.4790661334991455,1.779972791671753,0.10044064372777939,0.6104971170425415,-3.3908247097188324,2.9166134765060447,-2.131035863489165,-4.5382449157077485,-180.11924645148642,-10.802126026161817,34.83739693712296,-10.578468066695164,14.502275994857737,22.834522801099258,281.99938630015043,-184.41424698650886,0.45395932197570804,0.3521525859832764,1,True
late_checkpoint_128000,89,pi7_causal_upstream_000089,3f8ccce77da54d4553c5c16d819cedbd67259c4d0499a64edb53222d7e744490,upstream,6c8fade1a5a1be3b2feb2a9d12b50cfb210e2d76c33ea9fcef819b11df1fa0ef,3.2838549613952637,0.01685180515050888,0.49236878752708435,1.862463116645813,0.10299018025398254,0.5124648809432983,-3.4896401634984424,-0.36331867520493,-2.186438897447587,-5.263529470179885,-254.89386254122488,-14.414767611211532,36.462483355776584,-7.723770866294472,15.602737290909973,-17.96069788486409,320.56621337316756,-77.00798549549509,0.5452498292922974,0.4329114437103272,1,True
late_checkpoint_128000,90,pi7_causal_upstream_000090,86a34118649fc87c579a68045a01018d5ff1245b31e56eb9b1dab83014259d90,upstream,57d3c8341b53f611879a34324b735cc1fafdb4760e4f620468dfe4d0653a4763,3.361147165298462,0.021599117666482925,0.5183136463165283,1.934484839439392,0.12042030692100525,0.5135998725891113,-3.729496049732856,-7.245919564761953,-2.343759419492471,-7.282120589277692,-216.85948969514533,-15.403978786062602,38.495581369784674,-4.984655834576027,24.489988193633803,-8.56986311105074,174.92651317271418,118.45871651157748,0.49877079486846926,0.4094099044799805,1,True
late_checkpoint_128000,91,pi7_causal_upstream_000091,2c3e31ed7d17f9bfb04400c8bdac9d9905217c44a689694bd57df30f6422a27a,upstream,5f7fbeca8729e5999e2ff1e99b5e7168fd84dd5b4cb406926cbc7e3ffb9a6497,3.4003398418426514,0.024223586544394493,0.530786395072937,1.957963466644287,0.1286206841468811,0.4998325705528259,-3.8698629470883827,-10.226559558528772,-2.4324144336722373,-8.366604365313977,-199.75453767365568,-15.340109687133813,38.33235350899971,-5.035442559923303,30.589183197915112,11.79423149367368,113.56163480121842,197.28411289237542,0.4778404426574707,0.39101041793823244,1,True
late_checkpoint_128000,92,pi7_causal_upstream_000092,34678f398dbfef2ac9de1c39842758bc71fd21a082e1fc2c3d04326316737e66,upstream,9a1c2262e28f96de58af4e5f55504e7fb5bbeeaebdcc972f2e9f8668d4cdc954,3.4393749237060547,0.027062907814979553,0.5431160926818848,1.9429843425750732,0.13802720606327057,0.4650980532169342,-4.013028255147765,-12.224105493449546,-2.549411718230416,-8.741631269619159,-144.9453568298082,-13.131007943498249,38.28270486392289,-6.81008066620941,37.639960157362594,15.198151035424267,26.32549908023718,232.5306484060659,0.4108270931243897,0.3361470460891724,1,True
late_checkpoint_128000,93,pi7_causal_upstream_000093,db22ba01c5a437e60fe7f2bdaa599a31b4df003a841ce444e782b3807bbf1dfd,upstream,aa7a688bd339a42115ea70e8cd6057d938f1051f60364a77e811b693fc33dabc,3.477954864501953,0.030108429491519928,0.5546457767486572,1.9314461946487427,0.14689527451992035,0.4128764271736145,-4.151614397949287,-13.203352409363276,-2.689785039219415,-8.897460327985709,-103.8957286727348,-11.254845478502249,37.936694310759215,-10.07662162497577,45.05485791655804,21.185501692046614,-44.98047032630743,268.90777147269023,0.3607174348831177,0.29240375518798833,1,True
late_checkpoint_128000,94,pi7_causal_upstream_000094,0af090fb82997061eec029a18764d952e8eaaffa2ad8554efe1ed62534ce5c12,upstream,4c3dd9ff27195d5174a5262f7257d69f61e2558cad486067ffbd19597c12f3ae,3.5533883571624756,0.03717028722167015,0.5788280963897705,1.8708889484405518,0.1836172193288803,0.501236617565155,-4.387090112487516,-10.82211459636404,-3.1510078388711578,-8.482523774586495,62.53762868217612,-5.860833355078909,38.013206089841695,-24.077212541333253,63.430416368966824,14.538679195586612,-345.9871392752012,431.90927978856075,0.44193892002105717,0.12962952733039856,1,True
late_checkpoint_128000,95,pi7_causal_upstream_000095,c9ea80a48cf292b9c7a12e1cc0962b0aa9d610d684d2b4842e59acb217d49ef1,upstream,7452ef753d3dd02e195e9d0e01afac43f20efdfa942dc72aa742e4a35861511c,3.589663505554199,0.04152541235089302,0.5949276685714722,1.8299158811569214,0.21594032645225525,0.7017248868942261,-4.49753302487772,-6.704231153469362,-3.535111014716845,-8.906062951245339,144.48572607980137,-4.139270941285678,37.87635641963132,-36.42165248491825,75.2923990703388,14.458318604906827,-524.0005837640592,550.4680039299656,0.7594585704803467,0.04826794803142548,1,True
late_checkpoint_128000,96,pi7_causal_upstream_000096,aaee29a267941df1192a0bd003439a00f88f8871255bf3ef0f62e7ef9dc4bfaf,upstream,52809c604947040e2e60cf35873a4baeba7b4fa14f8808128f79b8766f991787,3.62732195854187,0.046387117356061935,0.6153904795646667,1.9394612312316895,0.24660806357860565,1.0466259717941284,-4.675048985247663,-5.647631684148671,-3.738415493032057,-11.116407789309845,-81.58961491903712,-8.124164239403436,37.29335537774113,-46.93254522128625,90.69661349792777,17.140276052329664,-387.1959654814492,825.5061160695524,1.0356518077850343,0.26240909337997437,1,True
late_checkpoint_128000,97,pi7_causal_upstream_000097,9322fe5ed8ca070c246ecf0c6ffed2bd74d8d64b3dd1080ad04ac20be843d17b,upstream,e362a26fe64a3477c9c8c3de42198103edea91cc02c836e58f4822a5ff53431a,3.7028262615203857,0.05595952272415161,0.6450822353363037,1.8751206398010254,0.2140181064605713,0.2595669627189636,-5.232906166180189,-9.27110041071221,-3.7169365354572355,-16.71403980472231,-122.85233131783657,-6.528101002080488,40.21599332358958,-59.750481198893205,118.17861045371527,-41.98690086592839,-200.14370819218465,506.9769656352061,1.0860878086090089,0.30165813922882084,1,True
late_checkpoint_128000,98,pi7_causal_downstream_000098,0bf57b77d029dc77fdb3b5881e500850bab026f91cd653044867bb2a32c7b5f4,downstream,0e45f1d55a45b7aea97b97c64fbfb1bd3a55febf8ea4b41eca5149b8d33e7394,3.7397966384887695,0.06004815921187401,0.6457881927490234,1.8648616075515747,0.18739786744117737,-0.22633229196071625,-5.605931900424723,-11.25487125604821,-3.6534046423356394,-19.463170455084935,-120.55505183201613,-6.351137630874628,40.53525685596349,-63.750636127824535,126.77800986405808,-12.801249825464618,-137.92905866529094,354.36797263210354,1.0832844734191895,0.298767786026001,1,True
late_checkpoint_128000,99,pi7_causal_downstream_000099,d3ef2e5ee68bd9fa7b5a3690a0bc918ceb19fde2153af55dc16922bfe3327e8a,downstream,ead8737a067c1affbdcf495ab60ecdbcc50f4bf6393b8b29a919ddf00f456b1e,3.7767090797424316,0.06362304836511612,0.6371859312057495,1.8688448667526245,0.1630409210920334,-0.6618667840957642,-6.036562866561436,-13.241036244343132,-3.5681492013874974,-21.810581821865966,-119.90948967242322,-6.601866618229803,38.79147882500797,-66.60327146486952,132.68417006201648,26.015065274912807,-89.06874719228195,238.22989485330794,1.082502145767212,0.29472960948944094,1,True
late_checkpoint_128000,100,pi7_causal_downstream_000100,1220147697fefeb9c6cd86aa1220693401a65d28640a879d783546ca4aa220d5,downstream,f5469ef429b3eb2a4d0ccdd81287aa6724b65bc5f4cb3189d530b496ce60e851,3.8518431186676025,0.06845313310623169,0.5868663787841797,1.9577046632766724,0.042596809566020966,-2.121772289276123,-6.932287704030786,-15.766012474779853,-3.5425739452730904,-20.513769662648787,8.564696072943626,-6.424122044137622,38.42264177963811,-69.64006236231641,134.60934084185462,2.5214798049958627,-15.989295262081429,-255.87885778181078,0.9255356693267823,0.17150979995727542,1,True
late_checkpoint_128000,101,pi7_causal_downstream_000101,ca793ed70284d822c163c812ef1c0422c61bf08ab221902c842ac10f988f0921,downstream,89280f621e34ef67f058f5878aacb09f374d95f85a197ea0c9d0366e323664a0,3.891430139541626,0.06858377158641815,0.5361037850379944,2.018754720687866,-0.01596831902861595,-2.8129703998565674,-7.202546272871411,-14.02424807651411,-3.892680267135266,-15.724336856251002,116.94899881819455,-6.390656251638675,37.93319383880958,-70.22347663065139,126.18931585949468,10.54973602217786,-3.7516312389044204,-517.3019167167043,0.7931300354003907,0.0693557220697403,1,True
late_checkpoint_128000,102,pi7_causal_downstream_000102,3b4dd40fbb3e1138f8312fe085d1c1e62365f3faf9d016a7847ebfabaa90a7dd,downstream,37b7df7fa5925d92ef098ccedf4aed3184d22f0ca7a046393ee46fb95ab66083,3.930727958679199,0.06915146857500076,0.48424333333969116,1.957985520362854,0.05599823594093323,-2.4711251258850098,-7.40864740367313,-12.337674935374736,-4.266790938903912,-13.608825779717538,23.258462397598194,-8.94889933639872,37.131445743465974,-70.72059828901243,118.65890935615056,17.342791161220543,7.706243747110572,-263.4390575703145,0.9075966739654542,0.15870583534240723,1,True
late_checkpoint_128000,103,pi7_causal_downstream_000103,79e654e11d1a6686d5821021b3fb6a100a69af91883b95872c71f58f92176be6,downstream,539530d57681599d3c20653d54d27ef64ae57da133fe0c4af9f2962625317075,4.007187366485596,0.07283921539783478,0.3873695433139801,1.9133135080337524,0.10578617453575134,-2.509950876235962,-7.840228940695008,-12.867944527678729,-4.600112357972886,-11.726141337837822,-56.99004317035963,-11.253065360449813,34.54147216114299,-70.83489467458342,112.94177464347226,26.506803036660585,26.713691174167565,-80.22576957575814,1.0056514549255373,0.23318833112716678,1,True
late_checkpoint_128000,104,pi7_causal_downstream_000104,d2d94e0559b7521cfe3946a7445680bfe438e1c4d7dfa3d6e4d7139c50a935c9,downstream,86c482cde4bd4b596a446bb7231efa75d60e7a0546623ecd77a76eb7aec4befa,4.044859886169434,0.07521141320466995,0.3366089463233948,1.8952853679656982,0.12036871910095215,-2.6105949878692627,-8.05213415941137,-13.892223553820495,-4.681467390495725,-11.274618876149436,-76.52225659266963,-11.927838531575592,32.742758918693056,-70.76905848117366,111.91476690930163,36.0051407191417,27.622388079082523,-31.184324901055003,1.0295197582244875,0.2503920793533325,1,True
late_checkpoint_128000,105,pi7_causal_upstream_000105,0ff71e6a3b84271f017821f3e691779b9dbcac9da72beed264663430e2b20ef6,upstream,ce4cc049981c22e676ca8ce0011fc2516bcb53fcc8bb9903946492ca77a055f6,2.806823968887329,-0.005783332046121359,0.11819745600223541,1.469843864440918,0.10188840329647064,0.08901572227478027,-1.5961587090588683,-0.07888317356994795,-1.8522593478718887,11.969503539286315,23.50594405688985,81.2502638003142,16.063640163649726,-65.90885979233268,132.82476267589203,53.57729475533315,222.1195686391339,-365.8715684775358,0.35687061786651614,1.509642963409424,1,True
late_checkpoint_128000,106,pi7_causal_upstream_000106,779800c474167799b871bd2cf8676a1df51d0b3d171672e9279eef1ecb13a9ec,upstream,18ca497cb245aaca66271d2c0b207f8926cfed7394d7e74043e31b613f1e59e3,2.8267273902893066,-0.0048269834369421005,0.11837569624185562,0.630683958530426,0.008680036291480064,0.07537601888179779,-1.6067879538391179,-0.10157330731455827,-1.182862934281919,-9.737966331774551,26.127594349036062,-1.1607302449581947,-5.9285939542873125,-57.04424755161285,123.06500974821242,-145.71479130018847,506.931121405497,-570.047861336831,0.308626823425293,0.6421630287170411,1,True
late_checkpoint_128000,107,pi7_causal_upstream_000107,53792e223d56fb6eb801b1c8bfbcd6ad47ed359c793583b54068c4dcf23ecaf1,upstream,016ac8305008d9e46e6e7fcdf20eed7881dc07cc4d3e5f4d616fcefeca76d000,2.8986661434173584,-0.003022996475920081,0.18541152775287628,1.4447145462036133,0.07281648367643356,2.2308788299560547,-2.4120726702317983,20.245484291766495,-1.8076171141052413,-7.323540563951942,352.049997673098,1.258695968388805,-1.6877307792868652,-46.80405228752538,59.18976364917018,6.372948559328594,-291.2868589674803,-351.4005832868132,-0.7664818954467774,0.006763420403003693,1,True
late_checkpoint_128000,108,pi7_causal_upstream_000108,084ad5f2dc537da00098cf29bf717481388ccc980ca7d7361e285558ea7651bf,upstream,2405a081b4dc75fc45346aa60a79d4de8d8612fe592b15215f8a263a1e7b2439,2.932776927947998,-0.0013834831770509481,0.23507151007652283,1.9257899522781372,0.08982159197330475,2.706977128982544,-2.632581812016762,22.87660995722127,-2.079561169950471,-5.824348192079993,-68.08857123196967,-9.365540875769497,7.165526698824635,-51.95468769534824,61.475308869996525,-132.14560964596097,-227.1605897560618,535.4422434540978,-0.2531759881973267,0.5151561498641968,1,True
late_checkpoint_128000,109,pi7_causal_upstream_000109,24ed0636db6e068e7dc55977269727c1fec68d95d6452d61b0d2289483aef9d2,upstream,5febd76fffe58fbdb8ee05816c07ed17ace38fec4c03a2017b871e3f01f27b07,3.008760929107666,0.0018579019233584404,0.32876166701316833,1.6650949716567993,0.0667419508099556,1.7063391208648682,-2.9742494688543863,17.332280396948132,-2.3528698013521954,-7.965287209119769,45.82211697168767,-5.873094398412728,28.49329866996168,-55.20338862688935,78.21110282722533,-95.87098039802184,-84.17627585961264,-23.285919758061645,-0.39231141567230227,0.37083145141601564,1,True
late_checkpoint_128000,110,pi7_causal_upstream_000110,c6c883420314d1600c821d5a18fef02517e86142d4d4f8472ff7b12b34eea2fb,upstream,a85f8e33bd90e3dcef4cf32b262cadb8114802f0fc22a4f664702779462f107d,3.0404393672943115,0.0026971527840942144,0.34977152943611145,1.5369311571121216,0.04107043519616127,0.896539032459259,-3.1469128029881017,16.105040621846346,-2.4448689389468323,-7.1735743692142035,-17.88080174704786,-6.31301066115397,29.87226605206306,-51.33720444343324,72.41684844862841,-43.917129400846925,180.97651715459307,-368.9835665879337,-0.31447408676147465,0.4332788419723511,1,True
late_checkpoint_128000,111,pi7_causal_upstream_000111,4aab27965b48b77ef16cdb8b101a192195632e2ba5e8e3991e84e7edfc114b99,upstream,0f1d28d4a2b200fd553ddd9a05851f276997eacbd57036638e43ed52d8a309f4,3.0988316535949707,0.0037182399537414312,0.36351749300956726,1.4175838232040405,0.04079947620630264,0.38000500202178955,-3.410615054217683,11.81591736878016,-2.5074512597731724,-5.832993504021937,-13.100607625276169,-5.984113146955761,29.89049924205241,-34.01653797248166,46.76928320955543,-3.531250489578905,335.66267996732324,-683.867281137704,-0.32032088279724125,0.42754930496215826,1,True
late_checkpoint_128000,112,pi7_causal_upstream_000112,b13246c5cb6a9391d4d962bda5bfc626f9228efba6da44cccb9e39ae07c9621e,upstream,17a9aa7b011af4dce3aab49126eaae3d16deca01fc1894838786cc4286b6443a,3.1272435188293457,0.0045746066607534885,0.3696861267089844,1.4590137004852295,0.05812552943825722,0.4854704737663269,-3.5357348897971943,10.718237681663325,-2.5821090759472787,-5.437539638343361,-5.901321435818275,-6.839976404206556,29.56589791684214,-25.790394739901704,32.08542492806561,1.8064909069238735,279.86525271284495,-593.6172595586576,-0.3291466856002808,0.4212725925445557,1,True
late_checkpoint_128000,113,pi7_causal_upstream_000113,dca06447369ebf3eac86c0a75a16999513099ba04aa9e2b3cd597912a0890140,upstream,78aee9705a9cc5cf49bc7f4e870eb5059ebdcaede2492c0dfb66cd8af897d606,3.1904923915863037,0.007127929013222456,0.38662460446357727,1.6868577003479004,0.07533805817365646,0.46704304218292236,-3.7758298639922563,5.858411416349061,-2.7858782831681204,-5.846273526202557,-113.10724280630498,-14.214038596788614,33.595463640339545,-12.824637246956389,16.02275977391991,-60.543875972881885,171.2496857387129,-114.91408055877265,-0.19827070951461795,0.5087068700790406,1,True
late_checkpoint_128000,114,pi7_causal_upstream_000114,cb8e6aecf1541fa52f6110b783ec340d6a22d4d259bb8c84ace30b8c3447782b,upstream,b171f30b18e37cde883e4d5de109d1cf551c37fc50a540087a09dc837f71dd6c,3.225480794906616,0.008645975030958652,0.3949282467365265,1.7363402843475342,0.07302194088697433,0.274598628282547,-3.909454626603592,3.08305342983869,-2.9414138960502143,-6.359250614948134,-184.97540166833878,-17.379295107239678,34.97016215420967,-10.162961192500255,16.459125192066388,-41.510505416603756,238.80860312130477,-72.70691975248968,-0.1105005180835724,0.5822692680358887,1,True
late_checkpoint_128000,115,pi7_causal_upstream_000115,8d335a209079e29ced51ae9cbd26d3b7e7e00ad33b12e8f8d29ef77f0cd928e9,upstream,0fd77e7e4ad58f4245c3c36ce1716331c31dc4654512df7854d5c86a960c8086,3.2967584133148193,0.012058583088219166,0.4072364568710327,1.8851659297943115,0.08177079260349274,0.16450008749961853,-4.191079003970472,0.43381726355333494,-3.385597431369641,-7.030282549956036,-182.4889942444007,-19.027069706768792,36.230174961726114,-11.804458848182128,24.068353785979745,-88.7207012427456,28.758972538107663,341.58724069490563,-0.11350149631500245,0.5769757556915284,1,True
late_checkpoint_128000,116,pi7_causal_upstream_000116,9b496432ddbd1884baae7fe03ac74cb978b2c4487db20935def2f7e9ed1c626c,upstream,c610eae6a9130127ff27e24248804d0fd19cdb1d9551c104e22b958f0d6b1975,3.333244562149048,0.013665780425071716,0.40756383538246155,1.7997370958328247,0.09075308591127396,0.0491296648979187,-4.3340818755489785,-2.887475998925119,-3.473408062137613,-7.576947412348585,-69.22999829511635,-15.65191806802865,32.74639940952067,-9.89838698481064,27.342953087306253,42.629345044165206,-52.19142546707547,221.34648684773683,-0.25183575391769414,0.48698531150817875,1,True
late_checkpoint_128000,117,pi7_causal_upstream_000117,18c0daa2cc69275a4c1bb0dd555befbe7f81bf2845d01ce7ec2be5399fe9ea97,upstream,56f10fe219c0667c4aac394ac916e9d2c551fb9b0ef723f91c2c36e713ac9adf,3.409045696258545,0.018784796819090843,0.42591819167137146,1.8229451179504395,0.14704199135303497,0.46123701333999634,-4.603928820277015,-0.2137120983654369,-4.1790324505222225,-7.181717662252151,153.25814784219892,-7.6251873309090925,35.96386247089273,-28.328187384513082,54.88351379258473,26.73956393074357,-535.73922007921,613.0646659371381,-0.5237108850479126,0.27011631250381474,1,True
late_checkpoint_128000,118,pi7_causal_upstream_000118,f8c31be13ae5e392d73223014a4bd4b0b15028cb6005f362bcbccaf108fec980,upstream,955b0f971d2be09cdc9ebc25a75f92a9e8618defe55f068a958d2d3dc28083a5,3.4473726749420166,0.022249896079301834,0.44178542494773865,1.9321635961532593,0.18098320066928864,0.8191025257110596,-4.762406945522171,1.7880581365314474,-4.490723890774173,-8.212511882543904,37.62807562820677,-9.881491658124968,30.642933371588526,-40.3688461270253,72.09663551995988,96.4391155331835,-533.1970236701312,871.5506069251427,-0.3824505758285523,0.38861279964447026,1,True
late_checkpoint_128000,119,pi7_causal_upstream_000119,9d9475ed5a4a7e04574d9606beae06f69304d7cc09030b31a3e9aaa720b3c855,upstream,fb0ce9e6c644a18bbef25b4fbf3ce6f13098d5cc077bf6c7e7b66f3bf3db5e0e,3.4870712757110596,0.026096776127815247,0.46046337485313416,1.9676810503005981,0.19663779437541962,0.89219731092453,-4.952270388400103,0.5257691863545391,-4.59788727078081,-10.632984075329269,-94.57866079573124,-10.05550268006209,31.489641187143743,-49.43458011804532,91.13541217096606,5.793730161578119,-395.5502430628586,910.1029266763627,-0.22091884136199955,0.5248118114471436,1,True
