candidate_id,state_sha256,trajectory_id,phase,x_m,z_m,bank_success,status,forward_trajectory_landed,pi_0,pi_1,pi_2,pi_3
pi2_causal_downstream_000234,db9a2dbf44522b5644ea36065b4ab8354276002f17b4249ab653a80c569d62f6,dense_v1_train_x2.95_family3/variant_3,downstream,3.8272573947906494,0.3959636688232422,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000235,ec1281e7e91059c426ac054975d46b7c1ba65791bb5359864f5e4d3291e9feb3,dense_v1_train_x2.95_family4/variant_4,upstream,2.8405089378356934,0.11879550665616989,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000236,01321fde1bb516bda0d547ab6dae3b4321cd2aaea2dbf951894782402ac06c21,dense_v1_train_x2.95_family4/variant_4,upstream,2.8905811309814453,0.11965924501419067,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000237,4fe0577ee32696dc83c2c2e3cf1fea6d2db1022adf55f5053a7bc129123a94bc,dense_v1_train_x2.95_family4/variant_4,upstream,2.9493651390075684,0.16717252135276794,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000238,82c5cd42018eb15a25f63adfba52594eaa62fc94b39fe0dc338153821aea7baa,dense_v1_train_x2.95_family4/variant_4,upstream,2.9877231121063232,0.22538502514362335,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000239,bf2e5e2c40733d314a498be0c425ca18d5da6d910f5dbee0e0c35c07f8811c09,dense_v1_train_x2.95_family4/variant_4,upstream,3.0347213745117188,0.2810940742492676,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000240,e1291bf38cc0811bf521ae5ebc05ba84633e31e82c9d8e84435ca375febc8220,dense_v1_train_x2.95_family4/variant_4,upstream,3.0848960876464844,0.3391755521297455,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000241,31a84626c7710aac6fe979235ac1184b8da6c3082457b0b5e718d43968e6ee12,dense_v1_train_x2.95_family4/variant_4,upstream,3.1315248012542725,0.389147013425827,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000242,eecf971814e801f1a3fde604ed1e3dc1d9fc3f2b2bcf826a53c109f4ba990c4c,dense_v1_train_x2.95_family4/variant_4,upstream,3.175699234008789,0.4279147684574127,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000243,25cc1b06b21f9d69ac3706b689b0c66853ccdfdbe75350e3129c38d790a1aa95,dense_v1_train_x2.95_family4/variant_4,upstream,3.2646448612213135,0.492585688829422,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000244,d14d104813eebe542013087dbf6c7068f87e8163d37909145be248fba8b761bd,dense_v1_train_x2.95_family4/variant_4,upstream,3.3094685077667236,0.5240365862846375,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000245,b9e1b3b4cb49df9820a2e138054bc134994973c543b73a925862ab6129c210a3,dense_v1_train_x2.95_family4/variant_4,upstream,3.3538920879364014,0.5548253059387207,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000246,11d7e1fdd7a9171eda92cafb33a20b36c881ab5bca6386723863ae613f8b8d69,dense_v1_train_x2.95_family4/variant_4,upstream,3.3973045349121094,0.5891510248184204,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000247,7914f5831099f6af0014038748b3ac9d007aa1c5b0e1d865849d105bca0c2750,dense_v1_train_x2.95_family4/variant_4,upstream,3.4395923614501953,0.6234099268913269,True,all_succeed,True,1,1,1,1
pi2_causal_upstream_000248,e854f7b19130b86f4b12945fd33a9924010bb83364fa9a8acb6f21efb0a260a2,dense_v1_train_x2.95_family4/variant_4,upstream,3.4815287590026855,0.6519944071769714,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000249,2bddc07a8fe7cae4df4086b5bbaa1522e4a2f5fb39de8491e1dc9a647ac6e78d,dense_v1_train_x2.95_family4/variant_4,downstream,3.5690410137176514,0.6810527443885803,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000250,9bac9c504a714bfb62a47fceb65340f4d798b95ee757138cd4cc4fad716fe3b4,dense_v1_train_x2.95_family4/variant_4,downstream,3.620781660079956,0.6694564819335938,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000251,55af170d13e08e4b8d74ad6370c94e1e40e4e4c2d470b8cac2a23796c477b674,dense_v1_train_x2.95_family4/variant_4,downstream,3.6797873973846436,0.6391674280166626,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000252,7bae1c725816a9e4b3cdb389b0b938bea2a198b7cde7f4b3b1f48ff54283ac6e,dense_v1_train_x2.95_family4/variant_4,downstream,3.741035223007202,0.5975098609924316,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000253,0131b2ebb79ad1cee4c45349d7ffb43bb1cfd30549b82830e7d08330028f3c65,dense_v1_train_x2.95_family4/variant_4,downstream,3.79042649269104,0.5685498714447021,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000254,b34b85adb4f3005ba248985ec472fd5027daf2695b25ed7ceedf985a485135f2,dense_v1_train_x2.95_family4/variant_4,downstream,3.8314568996429443,0.5525246262550354,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000255,cd86d8ea1efc77b28377cc9b1c64db410c893869beac90ae44f812e6ba8b5063,dense_v1_train_x2.95_family4/variant_4,downstream,3.9140233993530273,0.5077698826789856,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000256,acffec1b7683f299e9053a59a71bd9e0deeb6f1ea078d68c0e55388f0a299dba,dense_v1_train_x2.95_family4/variant_4,downstream,3.9560136795043945,0.47969359159469604,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000257,083b1ce50ae15ac07e30132e521f95f4605885acf44c32cbae4658cd83acd2d5,dense_v1_train_x2.95_family4/variant_4,downstream,3.9953010082244873,0.45012760162353516,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000258,befbd54d58dd298a461af9286022967eee4ee4df9173809ee019065315dec88e,dense_v1_train_x2.95_family4/variant_4,downstream,4.036993980407715,0.4139796495437622,True,all_succeed,True,1,1,1,1
pi2_causal_downstream_000259,ccd89ebf7b4d55d62a596aa18c21a5e5e9e22d7dfd8ffe6099044bfece235241,dense_v1_train_x2.95_family4/variant_4,downstream,4.075530052185059,0.37663137912750244,True,all_succeed,True,1,1,1,1
