stage,tick,episode,x,z,base_action_0,requested_delta_0,effective_delta_0,action_0,base_action_1,requested_delta_1,effective_delta_1,action_1,base_action_2,requested_delta_2,effective_delta_2,action_2,base_action_3,requested_delta_3,effective_delta_3,action_3
final,32,1,3.636704683303833,0.5567601919174194,0.30258169770240784,1.3320027392182965e-05,1.3321638107299805e-05,0.30259501934051514,-0.5680166482925415,-1.5791181795066223e-05,-1.5795230865478516e-05,-0.568032443523407,-0.031012628227472305,1.2626778698177077e-05,1.2626871466636658e-05,-0.03100000135600567,-0.20678278803825378,-7.841636033845134e-06,-7.838010787963867e-06,-0.20679062604904175
final,33,0,3.6762239933013916,0.5657952427864075,0.07972302287817001,1.2558512025862001e-05,1.2561678886413574e-05,0.07973558455705643,-0.49837568402290344,-1.0986914276145399e-05,-1.099705696105957e-05,-0.4983866810798645,-0.21474586427211761,1.972082282009069e-05,1.971423625946045e-05,-0.21472615003585815,-0.09945090860128403,-6.194821708049858e-06,-6.191432476043701e-06,-0.09945710003376007
final,33,1,3.6762239933013916,0.5657952427864075,0.07972302287817001,1.2558512025862001e-05,1.2561678886413574e-05,0.07973558455705643,-0.49837568402290344,-1.0986914276145399e-05,-1.099705696105957e-05,-0.4983866810798645,-0.21474586427211761,1.972082282009069e-05,1.971423625946045e-05,-0.21472615003585815,-0.09945090860128403,-6.194821708049858e-06,-6.191432476043701e-06,-0.09945710003376007
final,34,0,3.716500759124756,0.5766750574111938,0.1044512465596199,1.179957325803116e-05,1.1801719665527344e-05,0.10446304827928543,-0.6138437986373901,-8.160905053955503e-06,-8.165836334228516e-06,-0.6138519644737244,-0.487734854221344,1.2247220183780883e-05,1.2248754501342773e-05,-0.48772260546684265,-0.004507412668317556,-1.20298236652161e-05,-1.2029893696308136e-05,-0.0045194425620138645
final,34,1,3.716500759124756,0.5766750574111938,0.1044512465596199,1.179957325803116e-05,1.1801719665527344e-05,0.10446304827928543,-0.6138437986373901,-8.160905053955503e-06,-8.165836334228516e-06,-0.6138519644737244,-0.487734854221344,1.2247220183780883e-05,1.2248754501342773e-05,-0.48772260546684265,-0.004507412668317556,-1.20298236652161e-05,-1.2029893696308136e-05,-0.0045194425620138645
final,35,0,3.756054639816284,0.5831668972969055,0.0721181333065033,1.4484806342807133e-05,1.4483928680419922e-05,0.07213261723518372,-0.6753129959106445,-9.244174179912079e-06,-9.238719940185547e-06,-0.6753222346305847,-0.7271114587783813,6.562408543686615e-06,6.556510925292969e-06,-0.727104902267456,0.023569338023662567,-1.029763097903924e-05,-1.029670238494873e-05,0.02355904132127762
final,35,1,3.756054639816284,0.5831668972969055,0.0721181333065033,1.4484806342807133e-05,1.4483928680419922e-05,0.07213261723518372,-0.6753129959106445,-9.244174179912079e-06,-9.238719940185547e-06,-0.6753222346305847,-0.7271114587783813,6.562408543686615e-06,6.556510925292969e-06,-0.727104902267456,0.023569338023662567,-1.029763097903924e-05,-1.029670238494873e-05,0.02355904132127762
final,36,0,3.79463529586792,0.5794631242752075,-0.05969652906060219,1.5931525922496803e-05,1.5933066606521606e-05,-0.059680595993995667,-0.6868652701377869,-9.165943083644379e-06,-9.179115295410156e-06,-0.6868744492530823,-0.8106560111045837,3.5525904422684107e-06,3.5762786865234375e-06,-0.8106524348258972,-0.015114737674593925,-2.9793325211358024e-06,-2.9793009161949158e-06,-0.01511771697551012
final,36,1,3.79463529586792,0.5794631242752075,-0.05969652906060219,1.5931525922496803e-05,1.5933066606521606e-05,-0.059680595993995667,-0.6868652701377869,-9.165943083644379e-06,-9.179115295410156e-06,-0.6868744492530823,-0.8106560111045837,3.5525904422684107e-06,3.5762786865234375e-06,-0.8106524348258972,-0.015114737674593925,-2.9793325211358024e-06,-2.9793009161949158e-06,-0.01511771697551012
final,37,0,3.832730770111084,0.5648856163024902,-0.16509376466274261,1.9345045075169764e-05,1.9341707229614258e-05,-0.165074422955513,-0.7037351131439209,-1.042192343447823e-05,-1.043081283569336e-05,-0.7037455439567566,-0.826142430305481,7.367486887233099e-06,7.3909759521484375e-06,-0.8261350393295288,-0.020631687715649605,1.4185345662554028e-06,1.4193356037139893e-06,-0.02063026838004589
final,37,1,3.832730770111084,0.5648856163024902,-0.16509376466274261,1.9345045075169764e-05,1.9341707229614258e-05,-0.165074422955513,-0.7037351131439209,-1.042192343447823e-05,-1.043081283569336e-05,-0.7037455439567566,-0.826142430305481,7.367486887233099e-06,7.3909759521484375e-06,-0.8261350393295288,-0.020631687715649605,1.4185345662554028e-06,1.4193356037139893e-06,-0.02063026838004589
final,38,0,3.8707528114318848,0.5385270714759827,-0.24576909840106964,2.6108902602572925e-05,2.6106834411621094e-05,-0.24574299156665802,-0.7057096362113953,-1.313907250732882e-05,-1.3113021850585938e-05,-0.7057227492332458,-0.8285300731658936,1.3715267414227128e-05,1.3709068298339844e-05,-0.8285163640975952,-0.05667935684323311,-1.4338929759105667e-06,-1.434236764907837e-06,-0.056680791079998016
final,38,1,3.8707528114318848,0.5385270714759827,-0.24576909840106964,2.6108902602572925e-05,2.6106834411621094e-05,-0.24574299156665802,-0.7057096362113953,-1.313907250732882e-05,-1.3113021850585938e-05,-0.7057227492332458,-0.8285300731658936,1.3715267414227128e-05,1.3709068298339844e-05,-0.8285163640975952,-0.05667935684323311,-1.4338929759105667e-06,-1.434236764907837e-06,-0.056680791079998016
final,39,0,3.9089837074279785,0.5008100271224976,-0.32129454612731934,3.3556148991920054e-05,3.355741500854492e-05,-0.3212609887123108,-0.6873651146888733,-1.5314331903937273e-05,-1.531839370727539e-05,-0.6873804330825806,-0.7898962497711182,2.1284891772666015e-05,2.1278858184814453e-05,-0.7898749709129333,-0.08797623962163925,-6.730027962476015e-06,-6.727874279022217e-06,-0.08798296749591827
final,39,1,3.9089837074279785,0.5008100271224976,-0.32129454612731934,3.3556148991920054e-05,3.355741500854492e-05,-0.3212609887123108,-0.6873651146888733,-1.5314331903937273e-05,-1.531839370727539e-05,-0.6873804330825806,-0.7898962497711182,2.1284891772666015e-05,2.1278858184814453e-05,-0.7898749709129333,-0.08797623962163925,-6.730027962476015e-06,-6.727874279022217e-06,-0.08798296749591827
final,40,0,3.947549343109131,0.4548141658306122,-0.37478360533714294,4.035155870951712e-05,4.035234451293945e-05,-0.37474325299263,-0.6541283130645752,-1.742163840390276e-05,-1.7404556274414062e-05,-0.6541457176208496,-0.7287368178367615,2.8447999284253456e-05,2.8431415557861328e-05,-0.7287083864212036,-0.10561437904834747,-1.2233752386237029e-05,-1.2233853340148926e-05,-0.10562661290168762
final,40,1,3.947549343109131,0.4548141658306122,-0.37478360533714294,4.035155870951712e-05,4.035234451293945e-05,-0.37474325299263,-0.6541283130645752,-1.742163840390276e-05,-1.7404556274414062e-05,-0.6541457176208496,-0.7287368178367615,2.8447999284253456e-05,2.8431415557861328e-05,-0.7287083864212036,-0.10561437904834747,-1.2233752386237029e-05,-1.2233853340148926e-05,-0.10562661290168762
final,41,0,3.986421585083008,0.4029790759086609,-0.41160616278648376,4.5738146582152694e-05,4.5746564865112305e-05,-0.41156041622161865,-0.6073629260063171,-1.853567300713621e-05,-1.8537044525146484e-05,-0.6073814630508423,-0.6651637554168701,3.4444048651494086e-05,3.445148468017578e-05,-0.6651293039321899,-0.12413106858730316,-1.7760718037607148e-05,-1.7762184143066406e-05,-0.12414883077144623
final,41,1,3.986421585083008,0.4029790759086609,-0.41160616278648376,4.5738146582152694e-05,4.5746564865112305e-05,-0.41156041622161865,-0.6073629260063171,-1.853567300713621e-05,-1.8537044525146484e-05,-0.6073814630508423,-0.6651637554168701,3.4444048651494086e-05,3.445148468017578e-05,-0.6651293039321899,-0.12413106858730316,-1.7760718037607148e-05,-1.7762184143066406e-05,-0.12414883077144623
final,42,0,4.025503635406494,0.34651651978492737,-0.4463021159172058,4.9458110879641026e-05,4.947185516357422e-05,-0.44625264406204224,-0.5429065227508545,-1.8821370758814737e-05,-1.8835067749023438e-05,-0.5429253578186035,-0.5971134305000305,3.8890764699317515e-05,3.886222839355469e-05,-0.597074568271637,-0.14154040813446045,-2.1923959138803184e-05,-2.1919608116149902e-05,-0.1415623277425766
final,42,1,4.025503635406494,0.34651651978492737,-0.4463021159172058,4.9458110879641026e-05,4.947185516357422e-05,-0.44625264406204224,-0.5429065227508545,-1.8821370758814737e-05,-1.8835067749023438e-05,-0.5429253578186035,-0.5971134305000305,3.8890764699317515e-05,3.886222839355469e-05,-0.597074568271637,-0.14154040813446045,-2.1923959138803184e-05,-2.1919608116149902e-05,-0.1415623277425766
final,43,0,4.063667297363281,0.28850144147872925,-0.4800141751766205,5.144219539943151e-05,5.143880844116211e-05,-0.4799627363681793,-0.4614432752132416,-1.8444276065565646e-05,-1.84476375579834e-05,-0.46146172285079956,-0.5282672643661499,4.1854968003463e-05,4.184246063232422e-05,-0.5282254219055176,-0.16033127903938293,-2.4394519641646184e-05,-2.4393200874328613e-05,-0.16035567224025726
final,43,1,4.063667297363281,0.28850144147872925,-0.4800141751766205,5.144219539943151e-05,5.143880844116211e-05,-0.4799627363681793,-0.4614432752132416,-1.8444276065565646e-05,-1.84476375579834e-05,-0.46146172285079956,-0.5282672643661499,4.1854968003463e-05,4.184246063232422e-05,-0.5282254219055176,-0.16033127903938293,-2.4394519641646184e-05,-2.4393200874328613e-05,-0.16035567224025726
