phase,x_bin,x_m,policy,reached_candidates,successful_candidates,reached_root_cells,root_cells,full_cells,root_z_m_min,root_z_m_max,root_vx_mps_min,root_vx_mps_max,root_vz_mps_min,root_vz_mps_max,pitch_deg_min,pitch_deg_max
upstream,68,3.4000000000000004,pi_1,28,27,28,27,27,0.47268328070640564,0.6725173592567444,1.647213101387024,2.2756903171539307,0.12678439915180206,1.582781195640564,-4.55580147461652,11.110413137463638
upstream,68,3.4000000000000004,pi_2,28,27,28,27,27,0.47268328070640564,0.6725173592567444,1.647213101387024,2.2756903171539307,0.12678439915180206,1.582781195640564,-4.55580147461652,11.110413137463638
upstream,68,3.4000000000000004,pi_3,28,27,28,27,27,0.47268328070640564,0.6725173592567444,1.647213101387024,2.2756903171539307,0.12678439915180206,1.582781195640564,-4.55580147461652,11.110413137463638
upstream,68,3.4000000000000004,pi_4,28,27,28,27,27,0.47268328070640564,0.6725173592567444,1.647213101387024,2.2756903171539307,0.12678439915180206,1.582781195640564,-4.55580147461652,11.110413137463638
upstream,68,3.4000000000000004,union,28,27,28,27,27,0.47268328070640564,0.6725173592567444,1.647213101387024,2.2756903171539307,0.12678439915180206,1.582781195640564,-4.55580147461652,11.110413137463638
upstream,69,3.45,pi_0,28,28,28,28,28,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,9.44569018412731
upstream,69,3.45,pi_1,28,27,28,27,27,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,7.413078877539231
upstream,69,3.45,pi_2,28,27,28,27,27,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,7.413078877539231
upstream,69,3.45,pi_3,28,28,28,28,28,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,9.44569018412731
upstream,69,3.45,pi_4,28,27,28,27,27,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,7.413078877539231
upstream,69,3.45,union,28,28,28,28,28,0.4809282422065735,0.6870884299278259,1.6390457153320312,2.2840967178344727,0.23625190556049347,1.5095354318618774,-4.940154501835767,9.44569018412731
