candidate_id,phase,state_sha256,snapshot_context_sha256,parent_group_id,root_cell,full_cell,trajectory_id,trajectory_step,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,union
pi6_causal_upstream_000310,upstream,4283a6942381a6fff693cdc78870a50c1073e7f05d4e7c021f321905047acf9e,25b6207b34755bc269e2575ade4d0357cdf4d6e57a9e737ae5d36b376f6e868d,dense_v1_train_x2.90_family3,d06eea862d779956366be40b3315df66b15afbd3670b2caecec5583abc24afc7,234e3bf7994f453b5301bedade0157622982174cb5ace51d63104224f2c6877f,dense_v1_train_x2.90_family3/variant_8,26,0.23955546617507936,-7.2147373580209315,267.7249739537408,9.443582617226063,-113.58943367114037,-4.718391932250486,0.5279601478576661,-1.48430966275384,1.9462367296218872,0.14723436534404755,0.2958352267742157,-1.748883063751576,-215.3992635524883,22.764993182895818,3.3849215507507324,0.03478747233748436,0.518651008605957,35.62429961630554,-8.744914029288998,3.315363781758965,1,1,1,1,1,1,1,1
pi6_causal_upstream_000311,upstream,f6ac8ba66466b18eb4cbf73578e781dd13ee49d2727567db83a752cc970a37f1,2329e5696ec6ad7096578b2a5849473468336d6e843e816e2a433fef756567ed,dense_v1_train_x2.90_family3,e21f529716eac11c7e2042b59f85b2440bfd4c00566331519b57b2434fd05fb2,7bb2646c687e22cc52dccb2c30c65f6a9e8d798e19e715ff58a851682b4c635c,dense_v1_train_x2.90_family3/variant_8,28,0.15801541566848756,-4.774196788793601,109.87559344202681,12.35639021331158,-8.0020310655335,-9.600292750666867,0.4245832490921021,-1.689806445749452,1.9224495887756348,0.1568477302789688,0.2583099603652954,-1.7696972114735436,-130.7704466792273,24.489545938885048,3.4627387523651123,0.04096004366874695,0.5323722958564758,36.21125192263059,11.894043609336014,4.4403069688213,1,1,1,1,1,1,1,1
pi6_causal_upstream_000312,upstream,b89deac173b979af0fec55536e589a49c6812ccdb1d0651b33850367bb069fa1,fccfbcfbf304482e2df7d12ad903845b3b7a4826f701daef27c5e0f5084179c2,dense_v1_train_x2.90_family3,1ca358cc475e9ac4df487d9ed7d89293a4cbb09091e20902bfe4dc7910491416,28fac88c326a91be61adf2eee00918855038f0bc905a30826ccdf88ca66eb40e,dense_v1_train_x2.90_family3/variant_8,29,0.16029470682144167,-5.08832444579848,153.76463368991205,14.035265225452699,-79.98066140720306,-10.899679264166258,0.4330201578140259,-1.8291478385712936,1.9010120630264282,0.15751585364341736,0.11967398971319199,-2.369925377832684,-137.7035941207888,24.12382175222942,3.5008697509765625,0.04413516819477081,0.5377206802368164,35.814646743190046,24.941364660028682,5.014082359681335,1,1,1,1,1,1,1,1
pi6_causal_upstream_000313,upstream,c8a83603aaad9d4510117e30c13a42b07317b05a3425541808952e712a83b736,c07ee7b3f2f951f88d71f994a3b5e1648772cadc680efce35c4f6213d92ee070,dense_v1_train_x2.90_family3,617c7aaf67b6f39b2f1eb286e8ea11dd885ef34920683f1b015a7904b431ec31,936934afd904987dd2221ef2a610cc4ab3a291486ad9aaf93004c463a9bc20cb,dense_v1_train_x2.90_family3/variant_8,30,0.12014933705329896,-5.885442526658465,87.61980452213378,15.798881540852522,-45.569779047896134,-11.852042344070847,0.38525170803070075,-1.99091227948945,1.8787329196929932,0.16037467122077942,0.06843345612287521,-3.105300256143046,-98.65564852263604,24.667607262999987,3.538628578186035,0.04736614599823952,0.5415166616439819,36.06927961054271,18.00915295438345,5.576852424216701,1,1,1,1,1,1,1,1
pi6_causal_upstream_000314,upstream,387447f8e5995a68d414c540a356ff6acdc670fac872b32f623e66aa48dd12f3,c6d29dff73c02baecb175dab59b01625ad87f24bc91eabffa3456dd070c99f49,dense_v1_train_x2.90_family3,afe81f18f6b842f4e079aed130be2e207c7e56588f76f0d771cc6c8a9bf6dbea,c55855fc19180c42c5e880c5995cbeeb40fe15a7950cf002f1e71445b512837b,dense_v1_train_x2.90_family3/variant_8,31,0.0992445194721222,-7.5087906621683205,91.03906552253386,17.668989043149306,-72.09180657621667,-12.1915146619306,0.4715976428985596,-2.1782500265931573,1.858193039894104,0.16161373257637024,-0.03894549980759621,-4.375414486555114,-91.45654717517256,23.885002480352632,3.5758209228515625,0.05063466355204582,0.5439715385437012,34.60941888300628,48.6297379470077,6.138788935442925,1,1,1,1,1,1,1,1
pi6_causal_downstream_000315,downstream,d342243d1663904da9f9095c2980405e1132baa0abb8d459f6be30c7c34f75b5,9442b4f1e1739ffbaf9e47e8f1d397b5b71c629be110e9fdc26ffd0802f717cb,dense_v1_train_x2.90_family3,3120190da2e00dddd50bae0beb97e30a995883a01e78b4089aeaab18b2addded,fcb8bed6e947cc7e73b2d6a679415e88c6c2982e61746e29d96f835b09f8d2d8,dense_v1_train_x2.90_family3/variant_8,32,0.05121270835399628,-9.604548831622107,9.85424517975214,19.54221964944408,-22.84084926381798,-12.165545183658924,0.41657114982604987,-2.385682733608928,1.8315246105194092,0.16410930454730988,-0.086511991918087,-5.590794142279639,-46.44501997870908,24.367809769760616,3.61252760887146,0.05394593998789787,0.5448142886161804,34.9258308114017,23.156728437458145,6.666119177020464,1,1,1,1,1,1,1,1
pi6_causal_downstream_000316,downstream,80100a13d9951c2b484b9294aca3f27658842e7c2090e73b1c478e2cb2e9fdba,cd16b8cdd468797c06c9f36deb51d46f7d9236be73d1142ab8400d92838e03d9,dense_v1_train_x2.90_family3,542ff7128ff4e21c8b975b1745aa30d2346a266de7f4ec3967ed1de728f3644f,6ffd5b6dca99b1578a14bbf4768e1066a1f550d2ef6d42b1a4dd5c611a22d884,dense_v1_train_x2.90_family3/variant_8,33,0.12324239850044251,-11.31407431766366,93.28597236322545,23.025604173319532,50.593024597509086,-13.123161900406414,1.1546076011657715,-2.6267234506224946,1.8963570594787598,0.17557433247566223,-0.21543735265731812,-6.977398529646743,-144.58271476601553,18.789172510429953,3.649918556213379,0.05743367597460747,0.5440139770507812,30.78180136269864,98.3167140454525,7.2066060663952625,1,1,1,1,1,1,1,1
pi6_causal_downstream_000317,downstream,ab8ee529b7f0f4ec004f55012d357128eee9affd14ecbc1f66cda1670b332bb7,23a2d03b945b13f1414cc31c78f8ab108857bd59a22e389e6ec0b87879a83ad7,dense_v1_train_x2.90_family3,d2553875323acbb0f7b5c906b3ec4b269b1f74acaff7a84f5a5131713985d9a9,25bd4916ac7c7d50a0cc3e0eb2e6f0e380b4d43f4625b3567aeb8a532ae310c1,dense_v1_train_x2.90_family3/variant_8,34,0.01423159033060074,-13.500890861584766,-1.5950362543482122,25.980919451704622,6.451237895142573,-13.502651367243258,1.0404679393768312,-2.88466224539117,1.8212776184082031,0.1708918809890747,-0.31256595253944397,-7.9635045297463956,-51.16665461985802,21.336541080257692,3.686554431915283,0.06093430519104004,0.5410744547843933,30.13518735397353,51.523166588870595,7.692651170669217,1,1,1,1,1,1,1,1
pi6_causal_downstream_000318,downstream,05797feeb480d61dbeae41d8991fc9b3480c8a24654d001b08d1aa6ddecc0891,8074042f8da94a00d80e9ac2ca087fe8e7f3f108405a7ab3a22d9773557adf58,dense_v1_train_x2.90_family3,cc12b802e33ab28d2b6689b8121e5d0058d5ffc3d68d717898d880abcd91d029,5889e5eb0b205b1873a4a973b49678bba12b06f7532800d05bdc21a74343948e,dense_v1_train_x2.90_family3/variant_8,36,0.044526582360267644,-20.289886306939522,-26.636037045946395,32.56016064142194,132.90606924777185,-12.649033139750633,1.0809517765045167,-3.4465218477399095,1.8354111909866333,0.18357329070568085,-0.5028787851333618,-10.5832773736445,-84.3073881709202,17.631195898924332,3.7579967975616455,0.06803200393915176,0.5295450091362,30.465464566384085,22.059820547321607,8.547186602698911,1,1,1,1,1,1,1,1
pi6_causal_downstream_000319,downstream,b09fc8a5d2ac8e0d7b9783764da8272fc75a0010e8dfbdf0fd91e44fd5e378cf,370539b02adff96a5b10369859184e3b5a454b3fae9965f7c7c7f55a8cc8b864,dense_v1_train_x2.90_family3,314b4a2f178553f0dc30c7f71cee864033a98fb1c39fe966721bdcc9e68abfd0,f644b36fec6f1fd8022d0c9858728e5af86480afded323c2f9dd45c5c7f5800f,dense_v1_train_x2.90_family3/variant_8,37,-0.034915241301059725,-24.69660653866857,-123.63574035525869,37.08588155151282,127.43758757182786,-11.95369329191253,0.9848632621765138,-3.7477326351245623,1.772362470626831,0.1809009164571762,-0.5936262011528015,-11.932468546059214,-5.638236209367724,18.79548531277034,3.793172836303711,0.07171167433261871,0.5212775468826294,31.537264681131656,-0.33154351881050137,8.90563000620533,1,1,1,1,1,1,1,1
pi6_causal_downstream_000320,downstream,21223cb2de5e8ba034742929061ceebf7d96f4085005f8646389683376645651,7184fff6a94cecfef63f42dffe194cf6f6b439afa60e2345fbd7745b051496c7,dense_v1_train_x2.90_family3,6c57655e4315f62b57df7de3759df306a19c204f0eaa35c4f789aa1fc29fc8b7,ddced7c8217802c47fe0bbb8fe012ba92720d371bc8f7bdb605320df9a7f8e89,dense_v1_train_x2.90_family3/variant_8,38,-0.062359321117401126,-31.034658380867096,-226.21549648060713,43.06150135823567,244.98866756535904,-10.342165441406724,0.945621042251587,-4.057594457719071,1.7363837957382202,0.18915168941020966,-0.5837401151657104,-13.672680364494342,26.430730097232274,17.49611524770899,3.8273801803588867,0.07548929005861282,0.5126690864562988,32.9348955551401,-12.968525427106462,9.18073286776947,1,1,1,1,1,1,1,1
pi6_causal_downstream_000321,downstream,9aad849cacee56148408c83639a2c058b803a236a3a9cc849e2ae0e9a6d884ad,e8dcbb4b33ad6dd96a7d2ef110f51ff7ac99b6dabb2dabe7f51e6787570fa44b,dense_v1_train_x2.90_family3,cd696fb9d3b40e3b8ce494940111d2cd7b2b7028de840942cd514eb2bdf28bfb,ae07050d95e7a93451f33929d21db9c6def2f885b53410bbd767f2bdd0412da2,dense_v1_train_x2.90_family3/variant_8,40,-0.058140958547592166,-48.410891855811315,-339.53564311353057,59.94623442050577,471.58112218625917,-5.64682292736625,0.9625064086914064,-4.747832682410355,1.6508287191390991,0.21067741513252258,-0.5262726545333862,-17.916984674176007,12.63531464844739,11.367787779070287,3.892461061477661,0.08349153399467468,0.496384859085083,31.276935436011204,26.421990870189244,9.49634214047581,1,1,1,1,1,1,1,1
pi6_causal_downstream_000322,downstream,510b9fd1048d4d8d02f52b5f251dea1259f9f2a64c46b9d42353133dbde9220f,969e0c6fd2b292164c9480a4f560d57d6cfb47a0bf5ac6a32a91e35b14079358,dense_v1_train_x2.90_family3,58ad565a9bb1e94ff420a5602f14b1ae82608316bba89ce791f417d4246133ec,959a55a8ce75b86c3bec9a0cefa05a187228c3ef36430e1cdb65394f11662b91,dense_v1_train_x2.90_family3/variant_8,41,0.06291211247444153,-54.98591198862156,-242.2433413303641,71.4764133621877,550.2655571229664,-6.496227470369679,1.1080606746673585,-5.148412762770396,1.6559898853302002,0.22230617702007294,-0.599952757358551,-19.162218659875833,-106.46655723481423,6.360644827312463,3.9251034259796143,0.08791319280862808,0.4870317876338959,29.116529526063246,46.54184815547776,9.759765051271685,1,1,1,1,1,1,1,1
pi6_causal_downstream_000323,downstream,74b3d5c98e00ea23b6b31a736f40904cc65d78d46b45922f03780a9b6cbdf1b2,1c40e85c08f5ffddf4d5a0b2f2a43b95f6f7ed484840aeec31068a6600d130dd,dense_v1_train_x2.90_family3,bd8d52204809e4e12afad113fc6395138ae73282769444130d85448dec4fb456,ba74854a399844d83d7a8abf9fc812c96ee3c0135b06bf7df4c46a47524690b3,dense_v1_train_x2.90_family3/variant_8,43,0.08784932374954224,-63.31840809676778,-129.42000899728905,93.08989129253273,356.0149771278038,-11.977254399459607,1.1399391746520997,-6.10699885039223,1.6604186296463013,0.205936461687088,-1.1465450525283813,-23.351617640140702,-132.5752695258898,2.5105348537377403,3.989895820617676,0.09679790586233139,0.4580915868282318,30.236096568771302,-0.08038562358989738,10.45757620273554,1,1,1,1,1,1,1,1
pi6_causal_downstream_000324,downstream,fce6edf71561e5ba613840e33138d89e3eabef33f1817464bcbb1cbb6a97be43,9cb5fe5264defe19a40dd2c32d9ab0a5836367f789593c872996f4d3850c1dd0,dense_v1_train_x2.90_family3,6038af341b5b5c5b02900de50470aa6d663ad97bbadecab953241e5ff1eaacfe,66567c33763518f58185192aaf48a6380733b951ccda97220e9c8376c9be0d34,dense_v1_train_x2.90_family3/variant_8,45,-0.037530773878097536,-67.55643119373397,-52.21725041232729,96.84260212821283,-76.003175876127,-13.76682073884181,0.9991434955596925,-7.164300852835883,1.826849341392517,0.16085131466388702,-2.206099271774292,-24.9262135929023,-17.34181956681111,2.5663603377017816,4.059371471405029,0.10388168692588806,0.3887825310230255,28.43774532634738,26.467770213101254,10.794633209659969,1,1,1,1,1,1,1,1
pi6_causal_downstream_000325,downstream,a96cba4894c4c0e527fa9d2d5e1ee7b18a276bc720361166a729d1a19f5f0ebd,da0ca5a50dac238f80ce4c022899fa235c8c0ee34bdd213539151d19807c3b53,dense_v1_train_x2.90_family3,b5f4f164895af7e815549a2ba82d2c9fdc0a80b8851b736890c3cbe4d3a635cd,cac0605b8d37cf04ee8764846510ea845735a755e677e396da887a44ee79605a,dense_v1_train_x2.90_family3/variant_8,46,-0.014672858566045763,-68.6631813864645,-23.46373348781917,95.28288061991623,-71.59154303083743,-14.0063155306619,1.0258753490447998,-7.682058442937023,1.8371630907058716,0.1630515158176422,-2.4007327556610107,-24.802061244358978,-39.20183659034233,1.51304132746609,4.095714092254639,0.10708840191364288,0.34281012415885925,28.203001969857795,12.729748843911986,10.876295384753849,1,1,1,1,1,1,1,1
pi6_causal_upstream_000326,upstream,129dc10195e0bc1d1f9d447da16a7d488f536c7dfc42a35418e9862685865f18,195511bf9b81d8d4eb6afaa827015389a30847e8acddf41da3a176f58f75926e,dense_v1_train_x2.90_family3,6871b4546684efd52187a7208ff2bfb870a5b197bd92b3cdcbeac662ef12b473,f6b139e6dea0e8345fa0d026f9b755b66ae8a16283a54b3537e1a3b2176eb9cf,dense_v1_train_x2.90_family3/variant_13,8,0.8206738567352295,-63.70096016199103,471.30846103459226,132.868270980905,-454.53023794223935,-0.3387063310998289,0.326085433959961,-0.8603756522534408,0.7574135661125183,0.03794786334037781,0.04399006813764572,0.4373601444856446,20.556690571393148,20.95506818492331,2.7987842559814453,-0.0023106432054191828,0.11736676096916199,6.2045318892085355,55.11983833786717,-0.40064230406296886,1,1,1,1,1,1,1,1
pi6_causal_upstream_000327,upstream,b40d411af2c06c934f723b141b25804ce6a0c089eed5f86e7ecebb80779be41d,ddc31dbb8ba19d4c7001b1273272c9151fb574bc1013dbd4fcf461bb1068acef,dense_v1_train_x2.90_family4,9a366c0e0dd51fd0896cde0d39a2a9c8339487946d64b0532d21fd3f205d6470,35b1c4fe7839df305601863dcf9f4c669d67bf214b42619cd4d0cfe91378e0a7,dense_v1_train_x2.90_family4/variant_4,8,1.6420186233520508,-66.79826653548422,287.465559372155,133.40964543489855,-431.9188147326421,0.1735582702331837,1.0797426033020021,-0.8420395687789757,1.5394529104232788,0.05993405729532242,-0.09759438037872314,5.799577230394473,-36.38112555747798,39.00674589707926,2.803635358810425,-0.0022365173790603876,0.11878097802400589,6.159875258641346,57.785804604895716,-0.3340136722409565,1,1,0,1,1,1,1,1
pi6_causal_upstream_000328,upstream,bc1dc39cde8876a823dd62fbd09eba78350133272ba6f8a489ddfb09e112d2a9,329cc551e370fd02d76cb1ae2c920a0e2ee3d63422e06d995deb46c79fbda8f7,dense_v1_train_x2.90_family4,7ed2dbd2b5905384f48db886fc76becac5583b94f93524313ec8c0f847b69e8a,7a14cd0f3e668168659c7cf2de77b333f5dc496b5780e79d292e04df26fbeaad,dense_v1_train_x2.90_family4/variant_4,9,1.1812681579589845,-60.23054787489672,410.0273207823209,123.16893790662334,-617.229442085445,0.13471748654396148,1.5439408111572268,-0.8172452638623477,1.1748393774032593,0.02069087140262127,-0.009769576601684093,-2.3880409605022623,-11.356227683900041,10.067114001651113,2.8297245502471924,-0.0014342103386297822,0.11908494681119919,0.7904621148746598,78.54024281313907,0.1035571552392739,1,1,1,1,1,1,1,1
pi6_causal_upstream_000329,upstream,80dc807800c7fc48b08ddd03076de307b5f5679e91ecd88587d42cef77e47e16,4e716971f9b23a9f8fe87fb1c9aa0195a3da2573a858ea5843ef75e0397510cb,dense_v1_train_x2.90_family4,c9262f4fc2887d34aab7a1d2bdca29aaf6b434970274fcff3cb00f7dcd214dba,1c2c1ec5f7b73048aac6249eb99f0f684aab02a510970911fa1731b9cb9f675a,dense_v1_train_x2.90_family4/variant_4,12,0.2433443880081177,-37.41349157505248,116.53220701466203,64.4540431594983,-1409.501005125496,6.8147636322132685,-0.2523823118209839,-1.2912337330273753,1.1849204301834106,0.02218915894627571,1.1320152282714844,-3.7162704957976183,406.97089309101017,-8.021920576396576,2.8907055854797363,-0.0019007448572665453,0.1377597451210022,-4.216526357214046,9.884075177178525,-0.8257379715325895,1,1,1,1,1,1,1,1
pi6_causal_upstream_000330,upstream,867923a244d85e1df6bfc4fa846cb3930164fcbcbf372b07266c782f7b963c61,e3baa35fd42730839900f005f35184ef8dcb5f24722e6f8470bc772eb504f5de,dense_v1_train_x2.90_family4,b864de448479bf3995178367ba1dd4c0d166c652341700c3396a372a4036c825,a74cb594ecada3cbe97afe4d43a5e0931aadd8f6dbbbef3f14199d264b0b7472,dense_v1_train_x2.90_family4/variant_4,14,-0.017595706880092623,-51.38713654136062,-457.0690192567331,25.441486478982647,88.821514834895,31.557012578807473,-0.09012832283973694,-1.5850138435156842,1.932085394859314,0.08641353249549866,3.0223135948181152,0.3149941305341191,274.2358381196771,-5.4040025557449525,2.948110342025757,0.0009300680248998106,0.2366963028907776,-1.379509528366754,-88.31206468508209,-1.2836281850585132,1,1,1,1,1,1,1,1
pi6_causal_upstream_000331,upstream,ee964e0af7e77b55bb606fa1d15a60e7262c1578a264e02f9d28c2f8c35c898d,12679eb9fc3eff0f0b0d0ad3bf98227efe1872c076560704ede640e988d1869d,dense_v1_train_x2.90_family4,0f90b00b474d65760ec3a1cd185ca958699c9f44f87a40f9ec352ea50ff09f24,50bc3eda32258c1e8c7c012a0f48c9fa0dbc7dd47b1849c29d85a621ccbe557e,dense_v1_train_x2.90_family4/variant_4,15,0.7466917896270753,-58.68842093390207,-213.13449576711713,40.46575968115861,1088.2953494422318,29.74314006559316,-0.032406614124774934,-1.622504366460406,2.301459312438965,0.08452098071575165,2.8366076946258545,8.228591855397406,-365.9945392033527,-20.118451973866787,2.991650104522705,0.0026927567087113857,0.2948043942451477,18.00260280296941,173.2016581808542,-1.6530631698259464,1,1,1,1,1,1,1,1
pi6_causal_upstream_000332,upstream,1696e3dc4f560583c8005e81f568a811225e7c4c1f93110dd2b617cb8d5e0b92,4bf4b99b3f5df6346e4b90221eb88cf684ec58cd348642875cbab42c0482d2e6,dense_v1_train_x2.90_family4,0ec4a92f4adaed411007432007256481f72ff5e290f7a5104f3d98285d0f81ca,6a3724bd6724d43118caccf3a0b5e4c224668a06eebbc4db6973917790835f2f,dense_v1_train_x2.90_family4/variant_4,16,0.6984747314453126,-61.33091867094246,-118.58891357753627,60.6273955260528,877.9242116095185,21.68287985784311,-0.14121917009353638,-1.5726752059398803,2.240093231201172,0.0835869237780571,2.8845629692077637,4.753248598609172,-360.37867570549815,-18.4970931309527,3.0374083518981934,0.004378297366201878,0.35189515352249146,32.54241580995824,73.61752057263578,-1.9111209354178003,1,1,1,1,1,1,1,1
pi6_causal_upstream_000333,upstream,1c8ebd8c6810b6537a88584e31ed6613de7ac483e2a4c022d3d4c58960576226,405224197e75eee2f6cfc6cd3b9f179b1df009e7161bdc45040b520802e5743f,dense_v1_train_x2.90_family4,80470f2f22e6139b6d2492ea71cba647676b65d692bd5c22ae4fddf7394a3ed3,ac2198779c2cc9752dc917815f539f7eb03f94c0cc686b0dc553cf238d4529a9,dense_v1_train_x2.90_family4/variant_4,17,0.29107395172119144,-63.033445774405685,-103.05075231013419,68.23367177069743,-67.95048529751952,18.11859775647465,-0.6148146057128907,-1.5782117862758678,1.9359674453735352,0.07232318073511124,1.940751075744629,1.1665759263923736,27.255284194214553,-8.334313792239096,3.079148292541504,0.005920707248151302,0.3999376595020294,37.0892112687332,-63.71693597445969,-2.110905655035853,1,1,1,1,1,1,1,1
pi6_causal_upstream_000334,upstream,866c23b1e4cfa863109fb0a22c75fd44baec3bbf8ed6bbfae90d0eea46000b7c,4c5dacde9fae7fd2a7aef6f2ac1562deafe08d5009025b597b57ee2c1646ae29,dense_v1_train_x2.90_family4,0a679b322200f3b22271c89ee176383c0faaad206b45ed45e2fb202789fd22f0,f8fbc2c2ab2fa6077e7a6a729a40f3284f51b21798cd13746fd4efb12ad1553a,dense_v1_train_x2.90_family4/variant_4,19,0.5443939018249512,-60.27353025534361,248.741774552011,62.515662793805355,-148.9533937970417,14.998069340616482,-0.31676088809967046,-1.5856008126822398,2.0207977294921875,0.059080272912979126,1.1155686378479004,3.4142849941463176,-216.69227300388508,-12.490144100280647,3.1579086780548096,0.008536235429346561,0.45986783504486084,34.1310051127819,21.78302542365955,-2.4250317777407764,1,1,1,1,1,1,1,1
pi6_causal_upstream_000335,upstream,98c2a174ec9ed29de2c11fb8d0bc336e4439b613e00a8048363679d0ccac0d1c,239172beb458a528a54ea8372b69aca8ca3af2ddc6b517ecb91bea91280a37ee,dense_v1_train_x2.90_family4,a7053ebe47c759bdaaa202ae955e055a855dba3cf6af8d366b575c6b02808bf9,0ab9577e06dea641d0d9e80fae91ebd77e0c8c407ee6917a08cf87b1db84e65f,dense_v1_train_x2.90_family4/variant_4,20,0.5509960556030274,-52.03962792786652,357.31151095681224,55.96090441716795,-333.1222594074287,9.573748126815772,-0.3091125822067261,-1.5406954467918201,2.0101237297058105,0.054790087044239044,0.7172482013702393,3.1764558862557695,-222.94210100012185,-12.994932645985024,3.198612928390503,0.00956113450229168,0.47430965304374695,34.144351302420105,4.860858228982723,-2.5441198629735515,1,1,1,1,1,1,1,1
pi6_causal_upstream_000336,upstream,8e6917d35cc0d757a3d872367d43ab36079024c28f6c1db915895558b0c74882,555008addbf030cd480c1e826fb0e50f3747d773a38646c17f52f1841f787e4e,dense_v1_train_x2.90_family4,4482bf3d203d0d1d7bb58320031bf7325ff6fc5ae53b9bdf386a1ab07a0362b9,0faa318c7cefb5350e222091def9aaa39f478f4f6ecfbea1b8092bf8f10296cf,dense_v1_train_x2.90_family4/variant_4,21,0.4509639930725098,-43.640458928137214,324.76533171262133,45.44496417100332,-505.6402156523646,5.721398761442174,-0.43184506416320806,-1.5011213823464908,1.9267781972885132,0.059805333614349365,0.5437342524528503,2.6678245053696137,-122.47996306466581,-11.59886844661745,3.2380902767181396,0.010621696710586548,0.4837408661842346,33.71754644156435,7.360660934543668,-2.6860412267218505,1,1,1,1,1,1,1,1
pi6_causal_upstream_000337,upstream,01458d3df8b8336620e156d5b3130997e046125ad1f72fdc2e5447ad263c569c,6af92291941a7fb8eb7442b3bf7e8c7f3e93a3b818257afb6da035273a6feaab,dense_v1_train_x2.90_family4,5cfde365f8844370ab3e176af7bbf27abc410d1924fe732d1f59fc71ed94efe0,03ab0e0ab68a719b2fb518cd4c3a81fa4ceee3ab93a3915d6fff4b0d3d877ac2,dense_v1_train_x2.90_family4/variant_4,22,0.49455601215362555,-33.99617376347127,380.3294123842953,32.77194431701652,-533.8184616015757,1.7767291204986335,-0.39254426479339605,-1.454021113266336,1.9098001718521118,0.06450162827968597,0.4464948773384094,2.8580083480442684,-154.6762453780553,-13.679602761218149,3.2768616676330566,0.01175727415829897,0.4901050925254822,31.86093368552022,33.766795520574725,-2.8395007621491035,1,1,1,1,1,1,1,1
pi6_causal_upstream_000338,upstream,74fc7de5d60f783de3a32e529608821bd3411aae0f126dfa4bd23cd8be7d6b7c,27a387a933de0d49bde3fa4fb7601e48a7e28bb4351305c690ac38e9d6940f78,dense_v1_train_x2.90_family4,ad373cf55b73cb18fff79b76b2253854a14c5340d2900405b53811d4e31b8940,34b159e6760839b2a689c5f89d5cd765eebbd127638be029b850150ceadebd45,dense_v1_train_x2.90_family4/variant_4,24,0.4892820262908936,-17.77195585243454,236.91076675852503,13.96120121541402,-254.81979596986528,-6.289487224868339,-0.39673665046691897,-1.32041611083373,1.9141775369644165,0.0770774781703949,0.49759161472320557,2.2647968136751406,-151.22842052654624,-17.180510989182917,3.353882312774658,0.014502695761620998,0.5058879256248474,32.300869585055324,-20.109738360033145,-3.2982411739768787,1,1,1,1,1,1,1,1
pi6_causal_upstream_000339,upstream,f1b3a90f0281155078cfa2e13492c050fec45d73a784940c58774891b8557e5e,e5cac30e2ce4b540e804ba6d957f039850167ade12229e1ff6022049d7780513,dense_v1_train_x2.90_family4,33cc19759d06adf753afcf50a26d47f34d02dd352518e1b78bf5b148775b8be3,2511b3a91362f200f908d5b654c0a32f1bb0803373ab4bd7a5b3f280e304d6b0,dense_v1_train_x2.90_family4/variant_4,25,0.41391264438629155,-13.2739672179212,81.56214389819533,8.621585572314308,-147.31043277333018,-9.035737114669422,-0.4980303573608399,-1.2425028917974843,1.875294804573059,0.08343527466058731,0.4804067611694336,2.0397617173170843,-68.36492751597756,-16.116574129717325,3.3918397426605225,0.016082879155874252,0.5148928165435791,30.163187714476,32.632905571177155,-3.564026130528655,1,1,1,1,1,1,1,1
pi6_causal_upstream_000340,upstream,067f93c4c6a96da4ab864fdb8e6a9899e6cf0e4dad8e5e7d2898863750952cf9,b224392f184afe0fad38c874c86c0a94a3630cd091855901734f0c031e5131de,dense_v1_train_x2.90_family4,20948583db1472df8a07def5d63699afbee7531b7b63f4ccc64f6f44eff0d846,69492057932c97befedc79ff61859bea44f661f5d4ab6bc5f7897123b6210325,dense_v1_train_x2.90_family4/variant_4,26,0.44486168384552005,-12.876374222371942,113.94327845128205,7.906194119968111,-122.8925474716696,-10.320485964041806,-0.4533706903457642,-1.1627411658121036,1.8904778957366943,0.08444264531135559,0.3211209774017334,2.322397293049739,-104.90053829210288,-18.29805800344394,3.4298295974731445,0.017728721722960472,0.5236706137657166,22.93656753484654,142.33980358598842,-3.814423458992492,1,1,1,1,1,1,1,1
pi6_causal_upstream_000341,upstream,1b8cb2497c0284fb05542d9cc349ad3ec02aeddc07f51f89fa455d92888b106a,340ca06e96eccbfe7f22f957f7fc03ca19c769936c0b13c1bf8e3986de369101,dense_v1_train_x2.90_family4,8b12b213289aefa5ed7d9a46bd565a7bb0bdc6c854b365849c09e4919b96cfe3,6d6be7d2715f030ae9064c624801540ea4f7ec4f09393b9cd0857090122889f6,dense_v1_train_x2.90_family4/variant_4,28,0.31088144779205323,-15.817613334651282,-45.095244825120325,7.139449036573527,-97.97539583224862,-10.14391403467812,-0.5980849170684815,-0.9446892417688859,1.7861230373382568,0.09541969746351242,0.14065876603126526,3.198245683811991,13.507476871491951,-13.1835884472763,3.503183603286743,0.021386051550507545,0.5353275537490845,28.627006453153847,-27.2284876545533,-4.445752227406267,1,1,1,1,1,1,1,1
